1269,1823,2918,176,258,394,6202,-1.00,-1.00,1.00,1.00,1098,1568,2536,286,410,660,0,0,0
1249,1786,2881,167,246,376,6178,-1.00,-1.00,1.00,1.00,1103,1575,2547,286,410,660,0,0,0
1231,1751,2850,154,223,349,6005,-1.00,-1.00,1.00,1.00,1107,1581,2558,286,410,660,0,0,0
1218,1729,2839,137,194,320,5960,-1.00,-1.00,1.00,1.00,1111,1586,2567,286,410,660,0,0,0
1215,1722,2831,119,163,288,5941,-1.00,-1.00,1.00,1.00,1114,1591,2576,286,410,660,0,0,0
1217,1729,2837,107,144,268,5958,-1.00,-1.00,1.00,1.00,1118,1595,2584,286,410,660,0,0,0
1229,1747,2846,103,138,258,5996,-1.00,-1.00,1.00,1.00,1121,1600,2593,286,410,660,0,0,0
1234,1759,2858,104,141,254,6030,-1.00,-1.00,1.00,1.00,1125,1606,2602,286,410,660,0,0,0
1240,1769,2869,106,148,255,6058,-1.00,-1.00,1.00,1.00,1129,1611,2611,286,410,660,0,0,0
1244,1778,2878,109,154,256,6080,-1.00,-1.00,1.00,1.00,1133,1617,2620,286,410,660,0,0,0
1247,1782,2878,110,158,255,6089,-1.00,-1.00,1.00,1.00,1137,1622,2628,286,410,660,0,0,0
1250,1787,2881,110,159,252,6098,-1.00,-1.00,1.00,1.00,1140,1628,2637,286,410,660,0,0,0
1251,1789,2882,109,159,247,6105,-1.00,-1.00,1.00,1.00,1144,1633,2645,286,410,660,0,0,0
1254,1792,2886,108,157,241,6116,-1.00,-1.00,1.00,1.00,1148,1638,2653,286,313,660,0,0,0
1256,1795,2892,107,155,236,6128,-1.00,-1.00,1.00,1.00,1151,1643,2661,286,313,660,0,0,0
1259,1800,2898,105,153,232,6143,-1.00,-1.00,1.00,1.00,1155,1649,2669,286,313,660,0,0,0
1265,1813,2908,105,154,231,6174,-1.00,-1.00,1.00,1.00,1159,1654,2677,286,313,660,0,0,0
1267,1819,2914,105,155,230,6191,-1.00,-1.00,1.00,1.00,1162,1660,2685,286,313,660,0,0,0
