2802,3465,4476,-6,-14,31,10240,-1.00,-1.00,1.58,25.96,2808,3483,4449,410,31,25,0,0,0
2807,3474,4482,-5,-17,28,10240,-1.00,-1.00,1.58,25.96,2808,3483,4450,410,31,25,0,0,0
2813,3484,4486,-2,-12,30,10240,-1.00,-1.00,1.58,25.96,2808,3483,4452,410,31,25,0,0,0
2818,3493,4492,2,-4,33,10240,-1.00,-1.00,1.58,25.96,2808,3483,4453,410,31,25,0,0,0
2820,3497,4494,6,3,36,10240,-1.00,-1.00,1.58,25.96,2809,3484,4454,410,31,25,0,0,0
2822,3501,4496,9,10,38,10240,-1.00,-1.00,1.58,25.96,2809,3484,4456,410,31,25,0,0,0
2825,3503,4496,12,14,39,10240,-1.00,-1.00,1.58,25.96,2810,3485,4457,410,31,25,0,0,0
2830,3505,4495,14,17,39,10240,-1.00,-1.00,1.58,25.96,2810,3485,4458,410,31,25,0,0,0
2841,3522,4505,19,22,40,10240,-1.00,-1.00,1.58,25.96,2811,3487,4460,410,31,25,0,0,0
2848,3532,4512,25,29,42,10240,-1.00,-1.00,1.58,25.96,2813,3488,4462,410,31,25,0,0,0
2857,3544,4521,32,38,47,10240,-1.00,-1.00,1.58,25.96,2814,3490,4464,410,31,25,0,0,0
2863,3554,4522,38,48,52,10240,-1.00,-1.00,1.58,25.96,2816,3492,4466,410,31,25,0,0,0
2863,3563,4523,42,57,54,10240,-1.00,-1.00,1.58,25.96,2817,3495,4467,410,31,25,0,0,0
2875,3582,4535,48,67,58,10240,-1.00,-1.00,1.58,25.96,2819,3497,4470,410,31,25,0,0,0
2881,3590,4540,52,76,61,10240,-1.00,-1.00,1.58,25.96,2821,3501,4472,410,31,25,0,0,0
2888,3599,4545,56,84,65,10240,-1.00,-1.00,1.58,25.96,2824,3504,4474,410,31,25,0,0,0
2894,3608,4552,62,92,69,10240,-1.00,-1.00,1.58,25.96,2826,3507,4477,410,31,25,0,0,0
2900,3618,4556,66,98,72,10240,-1.00,-1.00,1.58,25.96,2828,3511,4480,410,31,25,91,0,0
2896,3611,4551,67,100,72,10240,-1.00,-1.00,1.58,25.96,2831,3514,4482,410,31,25,91,0,0
2875,3583,4533,62,92,67,10240,-1.00,-1.00,1.58,25.96,2832,3517,4484,326,52,30,91,0,0
2860,3552,4522,51,76,57,10240,-1.00,-1.00,2.21,17.21,2833,3518,4485,326,52,30,91,0,0
2842,3525,4507,36,51,44,10240,-1.00,-1.00,2.21,17.21,2833,3518,4486,326,52,30,91,0,0
2831,3506,4495,19,23,29,10240,-1.00,-1.00,2.21,17.21,2833,3518,4486,326,52,30,91,0,0
2823,3502,4497,6,3,19,10240,-1.00,-1.00,2.21,17.21,2833,3517,4486,326,52,30,91,0,0
2823,3502,4497,-3,-8,12,10240,-1.00,-1.00,2.21,17.21,2833,3517,4487,326,52,30,91,0,0
2826,3504,4495,-7,-13,9,10240,-1.00,-1.00,2.21,17.21,2832,3516,4487,326,52,30,91,0,0
2832,3507,4495,-6,-12,9,10240,-1.00,-1.00,2.21,17.21,2832,3516,4487,326,52,30,91,0,0
2834,3513,4500,-3,-9,9,10240,-1.00,-1.00,2.21,17.21,2832,3516,4488,326,52,30,91,0,0
2838,3521,4505,0,-4,11,10240,-1.00,-1.00,2.21,17.21,2833,3516,4488,326,52,30,91,0,0
2841,3523,4506,3,0,13,10240,-1.00,-1.00,2.21,17.21,2833,3516,4489,326,52,30,91,0,0
2842,3526,4507,6,4,15,10240,-1.00,-1.00,2.21,17.21,2833,3516,4490,326,52,30,91,0,0
2846,3533,4512,8,9,18,10240,-1.00,-1.00,2.21,17.21,2834,3517,4490,326,52,30,91,0,0
2853,3541,4518,12,14,20,10240,-1.00,-1.00,2.21,17.21,2834,3518,4491,326,52,30,91,0,0
2861,3556,4525,16,21,24,10240,-1.00,-1.00,2.21,17.21,2835,3519,4492,326,52,30,91,0,0
2863,3565,4523,21,30,28,10240,-1.00,-1.00,2.21,17.21,2836,3521,4493,326,52,30,91,0,0
2867,3574,4528,25,39,30,10240,-1.00,-1.00,2.21,17.21,2837,3522,4495,326,52,30,91,0,0
2874,3582,4535,29,47,33,10240,-1.00,-1.00,2.21,17.21,2838,3524,4496,326,52,30,91,0,0
2881,3592,4540,33,54,36,10240,-1.00,-1.00,2.21,17.21,2840,3527,4497,326,52,30,91,0,0
2894,3608,4552,39,63,42,10240,-1.00,-1.00,2.21,17.21,2842,3529,4499,326,52,30,91,0,0
2899,3616,4556,46,71,47,10240,-1.00,-1.00,2.21,17.21,2844,3532,4501,326,52,30,91,0,0
2903,3623,4560,51,79,52,10240,-1.00,-1.00,2.21,17.21,2846,3535,4503,326,52,30,91,0,0
2907,3628,4563,55,85,55,10240,-1.00,-1.00,2.21,17.21,2848,3538,4505,326,52,30,87,0,0
2901,3620,4557,55,85,55,10240,-1.00,-1.00,2.21,17.21,2849,3541,4507,326,52,30,87,0,0
2862,3563,4527,45,69,46,10240,-1.00,-1.00,2.21,17.21,2850,3542,4507,260,64,34,87,0,0
2851,3539,4518,31,46,34,10240,-1.00,-1.00,2.40,12.09,2850,3542,4508,260,64,34,87,0,0
2838,3522,4507,13,19,19,10240,-1.00,-1.00,2.40,12.09,2849,3541,4508,260,64,34,87,0,0
2832,3512,4500,-3,-7,5,10240,-1.00,-1.00,2.40,12.09,2849,3540,4507,260,64,34,87,0,0
2830,3508,4498,-11,-20,-1,10240,-1.00,-1.00,2.40,12.09,2848,3539,4507,260,64,34,87,0,0
2833,3514,4504,-15,-25,-5,10240,-1.00,-1.00,2.40,12.09,2848,3538,4507,260,64,34,87,0,0
2839,3524,4510,-14,-24,-4,10240,-1.00,-1.00,2.40,12.09,2847,3538,4507,260,64,34,87,0,0
2844,3532,4515,-11,-18,0,10240,-1.00,-1.00,2.40,12.09,2847,3538,4507,260,64,34,87,0,0
2848,3537,4519,-6,-11,4,10240,-1.00,-1.00,2.40,12.09,2847,3538,4508,260,64,34,87,0,0
2851,3542,4523,-1,-4,9,10240,-1.00,-1.00,2.40,12.09,2847,3538,4508,260,64,34,87,0,0
2859,3550,4527,3,2,13,10240,-1.00,-1.00,2.40,12.09,2848,3538,4509,260,64,34,87,0,0
2859,3555,4530,6,7,16,10240,-1.00,-1.00,2.40,12.09,2848,3539,4510,260,64,34,87,0,0
2860,3564,4528,9,14,17,10240,-1.00,-1.00,2.40,12.09,2849,3539,4510,260,64,34,87,0,0
2863,3573,4532,11,21,19,10240,-1.00,-1.00,2.40,12.09,2849,3541,4511,260,64,34,87,0,0
2872,3582,4540,14,28,21,10240,-1.00,-1.00,2.40,12.09,2850,3542,4512,260,64,34,87,0,0
2888,3604,4555,21,39,27,10240,-1.00,-1.00,2.40,12.09,2851,3544,4513,260,64,34,87,0,0
2895,3614,4561,28,50,34,10240,-1.00,-1.00,2.40,12.09,2853,3546,4515,260,64,34,87,0,0
2900,3622,4566,36,60,41,10240,-1.00,-1.00,2.40,12.09,2854,3549,4517,260,64,34,87,0,0
2906,3631,4570,43,70,47,10240,-1.00,-1.00,2.40,12.09,2856,3552,4518,260,64,34,87,0,0
2913,3640,4575,48,76,50,10240,-1.00,-1.00,2.40,12.09,2858,3555,4520,260,64,34,87,0,0
2927,3660,4585,54,84,54,10240,-1.00,-1.00,2.40,12.09,2860,3558,4523,260,64,34,87,0,0
2925,3662,4587,58,91,57,10240,-1.00,-1.00,2.40,12.09,2862,3562,4525,260,64,34,87,100,0
2925,3657,4582,61,94,58,10240,-1.00,-1.00,2.40,12.09,2864,3565,4527,260,64,34,87,100,0
2908,3634,4569,58,90,55,10240,-1.00,-1.00,2.40,12.09,2866,3567,4528,214,78,41,87,100,0
2871,3580,4554,42,68,45,10240,-1.00,-1.00,2.41,8.25,2866,3567,4529,214,78,41,87,100,0
2860,3564,4528,25,42,30,10240,-1.00,-1.00,2.41,8.25,2866,3567,4529,214,78,41,87,100,0
2860,3552,4528,8,15,16,10240,-1.00,-1.00,2.41,8.25,2866,3567,4529,214,78,41,87,100,0
2856,3546,4528,-4,-6,5,10240,-1.00,-1.00,2.41,8.25,2865,3566,4529,214,78,41,87,100,0
2853,3544,4524,-8,-14,-2,10240,-1.00,-1.00,2.41,8.25,2865,3565,4529,214,78,41,87,100,0
2859,3551,4526,-8,-17,-2,10240,-1.00,-1.00,2.41,8.25,2865,3565,4528,214,78,41,87,100,0
2860,3557,4530,-7,-15,-1,10240,-1.00,-1.00,2.41,8.25,2864,3565,4529,214,78,41,87,100,0
2861,3562,4527,-6,-11,-1,10240,-1.00,-1.00,2.41,8.25,2864,3565,4528,214,78,41,87,100,0
2861,3564,4527,-4,-6,0,10240,-1.00,-1.00,2.41,8.25,2864,3565,4528,214,78,41,87,100,0
2861,3564,4525,-3,-3,-1,10240,-1.00,-1.00,2.41,8.25,2864,3565,4528,214,78,41,87,100,0
2862,3567,4527,-2,0,-1,10240,-1.00,-1.00,2.41,8.25,2864,3565,4528,214,78,41,87,100,0
2867,3576,4531,-1,2,0,10240,-1.00,-1.00,2.41,8.25,2864,3565,4528,214,78,41,87,100,0
2874,3584,4536,1,7,1,10240,-1.00,-1.00,2.41,8.25,2865,3566,4529,214,78,41,87,100,0
2879,3591,4540,6,14,5,10240,-1.00,-1.00,2.41,8.25,2865,3566,4529,214,78,41,87,100,0
2886,3600,4545,11,21,9,10240,-1.00,-1.00,2.41,8.25,2866,3568,4530,214,78,41,87,100,0
2898,3607,4550,18,28,13,10240,-1.00,-1.00,2.41,8.25,2867,3569,4530,214,78,41,87,100,0
2903,3625,4559,25,37,18,10240,-1.00,-1.00,2.41,8.25,2868,3571,4531,214,78,41,87,100,0
2908,3632,4563,31,45,23,10240,-1.00,-1.00,2.41,8.25,2869,3573,4532,214,78,41,87,100,0
2914,3640,4567,37,54,28,10240,-1.00,-1.00,2.41,8.25,2871,3575,4533,214,78,41,87,100,0
2921,3651,4572,41,62,32,10240,-1.00,-1.00,2.41,8.25,2872,3578,4535,214,78,41,87,100,0
2927,3659,4575,46,69,35,10240,-1.00,-1.00,2.41,8.25,2874,3580,4536,214,78,41,87,100,0
2924,3655,4572,48,72,36,10240,-1.00,-1.00,2.41,8.25,2876,3583,4537,214,78,41,87,100,0
2906,3629,4559,44,67,33,10240,-1.00,-1.00,2.41,8.25,2877,3584,4538,174,80,40,87,100,0
2886,3600,4542,34,52,24,10240,-1.00,-1.00,2.53,6.86,2877,3585,4538,174,80,40,87,100,0
2867,3575,4526,19,30,12,10240,-1.00,-1.00,2.53,6.86,2877,3584,4538,174,80,40,87,100,0
2859,3549,4523,2,4,0,10240,-1.00,-1.00,2.53,6.86,2876,3583,4537,174,80,40,87,100,0
2853,3544,4516,-10,-16,-10,10240,-1.00,-1.00,2.53,6.86,2876,3582,4537,174,80,40,87,100,0
2852,3543,4515,-18,-29,-17,10240,-1.00,-1.00,2.53,6.86,2875,3581,4536,174,80,40,87,100,0
2856,3547,4518,-20,-35,-18,10240,-1.00,-1.00,2.53,6.86,2874,3580,4535,174,80,40,87,100,0
2860,3551,4520,-19,-34,-18,10240,-1.00,-1.00,2.53,6.86,2874,3579,4535,174,80,40,87,100,0
2864,3563,4520,-16,-28,-16,10240,-1.00,-1.00,2.53,6.86,2873,3578,4534,174,80,40,87,100,0
2863,3565,4522,-12,-22,-14,10240,-1.00,-1.00,2.53,6.86,2873,3578,4534,174,80,40,87,100,0
2865,3567,4519,-10,-16,-13,10240,-1.00,-1.00,2.53,6.86,2873,3577,4533,174,80,40,87,100,0
2864,3570,4520,-8,-11,-13,10240,-1.00,-1.00,2.53,6.86,2872,3577,4533,174,80,40,87,100,0
2865,3575,4520,-8,-8,-12,10240,-1.00,-1.00,2.53,6.86,2872,3577,4532,174,80,40,87,100,0
2876,3588,4529,-4,-2,-10,10240,-1.00,-1.00,2.53,6.86,2872,3577,4532,174,80,40,87,100,0
2882,3595,4534,0,4,-6,10240,-1.00,-1.00,2.53,6.86,2873,3578,4532,174,80,40,87,100,0
2887,3603,4538,5,12,-2,10240,-1.00,-1.00,2.53,6.86,2873,3579,4533,174,80,40,87,100,0
2894,3612,4543,11,21,3,10240,-1.00,-1.00,2.53,6.86,2874,3580,4533,174,80,40,87,100,0
2899,3620,4548,16,28,8,10240,-1.00,-1.00,2.53,6.86,2875,3581,4533,174,80,40,87,100,0
